year,team_qid,team_name,final_position,stage_reached,source_url,notes,brand,brand_name,brand_name_normalized,has_brand,is_champion,is_runner_up,is_top4,is_top8,is_top16,stage_norm
1998,Q127885,FR Yugoslavia,10,Round of 16,https://www.thesoccerworldcups.com/world_cups/1998_final_standings.php,Team listed as FR Yugoslavia,adidas,Adidas,adidas,True,False,False,False,False,True,round of 16
1998,Q218,Romania,11,Round of 16,https://www.thesoccerworldcups.com/world_cups/1998_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,True,round of 16
1998,Q1033,Nigeria,12,Round of 16,https://www.thesoccerworldcups.com/world_cups/1998_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,True,round of 16
1998,Q96,Mexico,13,Round of 16,https://www.thesoccerworldcups.com/world_cups/1998_final_standings.php,Final standings (all teams),aba sport,ABA Sport,aba sport,True,False,False,False,False,True,round of 16
1998,Q733,Paraguay,14,Round of 16,https://www.thesoccerworldcups.com/world_cups/1998_final_standings.php,Final standings (all teams),reebok,Reebok,reebok,True,False,False,False,False,True,round of 16
1998,Q20,Norway,15,Round of 16,https://www.thesoccerworldcups.com/world_cups/1998_final_standings.php,Final standings (all teams),umbro,Umbro,umbro,True,False,False,False,False,True,round of 16
1998,Q298,Chile,16,Round of 16,https://www.thesoccerworldcups.com/world_cups/1998_final_standings.php,Final standings (all teams),reebok,Reebok,reebok,True,False,False,False,False,True,round of 16
1998,Q29,Spain,17,Group stage,https://www.thesoccerworldcups.com/world_cups/1998_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,False,group stage
1998,Q1028,Morocco,18,Group stage,https://www.thesoccerworldcups.com/world_cups/1998_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
1998,Q31,Belgium,19,Group stage,https://www.thesoccerworldcups.com/world_cups/1998_final_standings.php,Final standings (all teams),diadora,Diadora,diadora,True,False,False,False,False,False,group stage
1998,Q794,Iran,20,Group stage,https://www.thesoccerworldcups.com/world_cups/1998_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
1998,Q739,Colombia,21,Group stage,https://www.thesoccerworldcups.com/world_cups/1998_final_standings.php,Final standings (all teams),reebok,Reebok,reebok,True,False,False,False,False,False,group stage
1998,Q169657,Jamaica,22,Group stage,https://www.thesoccerworldcups.com/world_cups/1998_final_standings.php,Final standings (all teams),kappa,Kappa,kappa,True,False,False,False,False,False,group stage
1998,Q40,Austria,23,Group stage,https://www.thesoccerworldcups.com/world_cups/1998_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
1998,Q258,South Africa,24,Group stage,https://www.thesoccerworldcups.com/world_cups/1998_final_standings.php,Final standings (all teams),kappa,Kappa,kappa,True,False,False,False,False,False,group stage
1998,Q970,Cameroon,25,Group stage,https://www.thesoccerworldcups.com/world_cups/1998_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
1998,Q948,Tunisia,26,Group stage,https://www.thesoccerworldcups.com/world_cups/1998_final_standings.php,Final standings (all teams),lotto,Lotto,lotto,True,False,False,False,False,False,group stage
1998,Q22,Scotland,27,Group stage,https://www.thesoccerworldcups.com/world_cups/1998_final_standings.php,Final standings (all teams),umbro,Umbro,umbro,True,False,False,False,False,False,group stage
1998,Q851,Saudi Arabia,28,Group stage,https://www.thesoccerworldcups.com/world_cups/1998_final_standings.php,Final standings (all teams),shamel,Shamel,shamel,True,False,False,False,False,False,group stage
1998,Q219,Bulgaria,29,Group stage,https://www.thesoccerworldcups.com/world_cups/1998_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
1998,Q884,Korea Republic,30,Group stage,https://www.thesoccerworldcups.com/world_cups/1998_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,False,group stage
1998,Q17,Japan,31,Group stage,https://www.thesoccerworldcups.com/world_cups/1998_final_standings.php,Final standings (all teams),asics,Asics,asics,True,False,False,False,False,False,group stage
1998,Q30,United States,32,Group stage,https://www.thesoccerworldcups.com/world_cups/1998_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,False,group stage
2002,Q155,Brazil,1,Final,https://www.aworldofsoccer.com/world_cups/world_cup_2002_stats.htm,Final standings (all teams),nike,Nike,nike,True,True,False,True,True,True,final
2002,Q183,Germany,2,Final,https://www.aworldofsoccer.com/world_cups/world_cup_2002_stats.htm,Final standings (all teams),adidas,Adidas,adidas,True,False,True,True,True,True,final
2002,Q43,Turkey,3,Third place match,https://www.aworldofsoccer.com/world_cups/world_cup_2002_stats.htm,Final standings (all teams),nike,Nike,nike,True,False,False,True,True,True,third place match
2002,Q884,Korea Republic,4,Third place match,https://www.aworldofsoccer.com/world_cups/world_cup_2002_stats.htm,Final standings (all teams),reebok,Reebok,reebok,True,False,False,True,True,True,third place match
2002,Q29,Spain,5,Quarter-finals,https://www.aworldofsoccer.com/world_cups/world_cup_2002_stats.htm,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,True,True,quarter-finals
2002,Q21,England,6,Quarter-finals,https://www.aworldofsoccer.com/world_cups/world_cup_2002_stats.htm,Final standings (all teams),umbro,Umbro,umbro,True,False,False,False,True,True,quarter-finals
2002,Q1049,Senegal,7,Quarter-finals,https://www.aworldofsoccer.com/world_cups/world_cup_2002_stats.htm,Final standings (all teams),le coq sportif,Le Coq Sportif,le coq sportif,True,False,False,False,True,True,quarter-finals
2002,Q30,United States,8,Quarter-finals,https://www.aworldofsoccer.com/world_cups/world_cup_2002_stats.htm,Final standings (all teams),nike,Nike,nike,True,False,False,False,True,True,quarter-finals
2002,Q17,Japan,9,Round of 16,https://www.aworldofsoccer.com/world_cups/world_cup_2002_stats.htm,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,True,round of 16
2002,Q35,Denmark,10,Round of 16,https://www.aworldofsoccer.com/world_cups/world_cup_2002_stats.htm,Final standings (all teams),hummel,Hummel,hummel,True,False,False,False,False,True,round of 16
2002,Q96,Mexico,11,Round of 16,https://www.aworldofsoccer.com/world_cups/world_cup_2002_stats.htm,Final standings (all teams),umbro,Umbro,umbro,True,False,False,False,False,True,round of 16
2002,Q27,Republic of Ireland,12,Round of 16,https://www.aworldofsoccer.com/world_cups/world_cup_2002_stats.htm,Final standings (all teams),umbro,Umbro,umbro,True,False,False,False,False,True,round of 16
2002,Q34,Sweden,13,Round of 16,https://www.aworldofsoccer.com/world_cups/world_cup_2002_stats.htm,Final standings (all teams),umbro,Umbro,umbro,True,False,False,False,False,True,round of 16
2002,Q31,Belgium,14,Round of 16,https://www.aworldofsoccer.com/world_cups/world_cup_2002_stats.htm,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,True,round of 16
2002,Q38,Italy,15,Round of 16,https://www.aworldofsoccer.com/world_cups/world_cup_2002_stats.htm,Final standings (all teams),kappa,Kappa,kappa,True,False,False,False,False,True,round of 16
2002,Q733,Paraguay,16,Round of 16,https://www.aworldofsoccer.com/world_cups/world_cup_2002_stats.htm,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,True,round of 16
2002,Q258,South Africa,17,Group stage,https://www.thesoccerworldcups.com/world_cups/2002_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,False,group stage
2002,Q414,Argentina,18,Group stage,https://www.thesoccerworldcups.com/world_cups/2002_final_standings.php,Final standings (all teams),,,,False,False,False,False,False,False,group stage
2002,Q800,Costa Rica,19,Group stage,https://www.thesoccerworldcups.com/world_cups/2002_final_standings.php,Final standings (all teams),joma,Joma,joma,True,False,False,False,False,False,group stage
2002,Q970,Cameroon,20,Group stage,https://www.thesoccerworldcups.com/world_cups/2002_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
2002,Q5140,Portugal,21,Group stage,https://www.thesoccerworldcups.com/world_cups/2002_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,False,group stage
2002,Q159,Russia,22,Group stage,https://www.thesoccerworldcups.com/world_cups/2002_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,False,group stage
2002,Q223,Croatia,23,Group stage,https://www.thesoccerworldcups.com/world_cups/2002_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,False,group stage
2002,Q736,Ecuador,24,Group stage,https://www.thesoccerworldcups.com/world_cups/2002_final_standings.php,Final standings (all teams),atlética,Atlética,atlética,True,False,False,False,False,False,group stage
2002,Q36,Poland,25,Group stage,https://www.thesoccerworldcups.com/world_cups/2002_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,False,group stage
2002,Q13393,Uruguay,26,Group stage,https://www.thesoccerworldcups.com/world_cups/2002_final_standings.php,Final standings (all teams),l-sporto,L-Sporto,l-sporto,True,False,False,False,False,False,group stage
2002,Q1033,Nigeria,27,Group stage,https://www.thesoccerworldcups.com/world_cups/2002_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,False,group stage
2002,Q142,France,28,Group stage,https://www.thesoccerworldcups.com/world_cups/2002_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,False,group stage
2002,Q948,Tunisia,29,Group stage,https://www.thesoccerworldcups.com/world_cups/2002_final_standings.php,Final standings (all teams),le coq sportif,Le Coq Sportif,le coq sportif,True,False,False,False,False,False,group stage
2002,Q215,Slovenia,30,Group stage,https://www.thesoccerworldcups.com/world_cups/2002_final_standings.php,Final standings (all teams),uhlsport,Uhlsport,uhlsport,True,False,False,False,False,False,group stage
2002,Q148,China,31,Group stage,https://www.thesoccerworldcups.com/world_cups/2002_final_standings.php,Final standings (all teams),umbro,Umbro,umbro,True,False,False,False,False,False,group stage
2002,Q851,Saudi Arabia,32,Group stage,https://www.thesoccerworldcups.com/world_cups/2002_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,False,group stage
2006,Q38,Italy,1,Final,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),puma,Puma,puma,True,True,False,True,True,True,final
2006,Q142,France,2,Final,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,True,True,True,True,final
2006,Q183,Germany,3,Third place match,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,True,True,True,third place match
2006,Q5140,Portugal,4,Third place match,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,True,True,True,third place match
2006,Q155,Brazil,5,Quarter-finals,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,True,True,quarter-finals
2006,Q414,Argentina,6,Quarter-finals,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,True,True,quarter-finals
2006,Q21,England,7,Quarter-finals,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),umbro,Umbro,umbro,True,False,False,False,True,True,quarter-finals
2006,Q212,Ukraine,8,Quarter-finals,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),lotto,Lotto,lotto,True,False,False,False,True,True,quarter-finals
2006,Q29,Spain,9,Round of 16,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,True,round of 16
2006,Q39,Switzerland,10,Round of 16,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,True,round of 16
2006,Q55,Netherlands,11,Round of 16,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,True,round of 16
2006,Q736,Ecuador,12,Round of 16,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),marathon sports,Marathon Sports,marathon sports,True,False,False,False,False,True,round of 16
2006,Q117,Ghana,13,Round of 16,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,True,round of 16
2006,Q34,Sweden,14,Round of 16,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,True,round of 16
2006,Q96,Mexico,15,Round of 16,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,True,round of 16
2006,Q408,Australia,16,Round of 16,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,True,round of 16
2006,Q884,Korea Republic,17,Group stage,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,False,group stage
2006,Q733,Paraguay,18,Group stage,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
2006,Q1008,Ivory Coast,19,Group stage,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
2006,Q33946,Czech Republic,20,Group stage,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
2006,Q36,Poland,21,Group stage,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
2006,Q223,Croatia,22,Group stage,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,False,group stage
2006,Q916,Angola,23,Group stage,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
2006,Q948,Tunisia,24,Group stage,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
2006,Q30,United States,25,Group stage,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,False,group stage
2006,Q794,Iran,26,Group stage,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
2006,Q754,Trinidad and Tobago,27,Group stage,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),umbro,Umbro,umbro,True,False,False,False,False,False,group stage
2006,Q851,Saudi Arabia,28,Group stage,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
2006,Q17,Japan,29,Group stage,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,False,group stage
2006,Q945,Togo,30,Group stage,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
2006,Q800,Costa Rica,31,Group stage,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Final standings (all teams),joma,Joma,joma,True,False,False,False,False,False,group stage
2006,Q37024,Serbia and Montenegro,32,Group stage,https://www.thesoccerworldcups.com/world_cups/2006_final_standings.php,Historical team (Serbia and Montenegro),lotto,Lotto,lotto,True,False,False,False,False,False,group stage
2010,Q29,Spain,1,Final,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,True,False,True,True,True,final
2010,Q55,Netherlands,2,Final,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,True,True,True,True,final
2010,Q183,Germany,3,Third place match,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,True,True,True,third place match
2010,Q13393,Uruguay,4,Third place match,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,True,True,True,third place match
2010,Q414,Argentina,5,Quarter-finals,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,True,True,quarter-finals
2010,Q155,Brazil,6,Quarter-finals,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,True,True,quarter-finals
2010,Q117,Ghana,7,Quarter-finals,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,True,True,quarter-finals
2010,Q733,Paraguay,8,Quarter-finals,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,True,True,quarter-finals
2010,Q17,Japan,9,Round of 16,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,True,round of 16
2010,Q298,Chile,10,Round of 16,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),brooks,Brooks,brooks,True,False,False,False,False,True,round of 16
2010,Q5140,Portugal,11,Round of 16,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,True,round of 16
2010,Q30,United States,12,Round of 16,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,True,round of 16
2010,Q21,England,13,Round of 16,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),umbro,Umbro,umbro,True,False,False,False,False,True,round of 16
2010,Q96,Mexico,14,Round of 16,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,True,round of 16
2010,Q884,Korea Republic,15,Round of 16,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,True,round of 16
2010,Q214,Slovakia,16,Round of 16,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,True,round of 16
2010,Q1008,Ivory Coast,17,Group stage,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
2010,Q215,Slovenia,18,Group stage,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,False,group stage
2010,Q39,Switzerland,19,Group stage,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
2010,Q258,South Africa,20,Group stage,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,False,group stage
2010,Q408,Australia,21,Group stage,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,False,group stage
2010,Q664,New Zealand,22,Group stage,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,False,group stage
2010,Q403,Serbia,23,Group stage,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,False,group stage
2010,Q35,Denmark,24,Group stage,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,False,group stage
2010,Q41,Greece,25,Group stage,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,False,group stage
2010,Q38,Italy,26,Group stage,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
2010,Q1033,Nigeria,27,Group stage,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,False,group stage
2010,Q262,Algeria,28,Group stage,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),,,,False,False,False,False,False,False,group stage
2010,Q142,France,29,Group stage,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,False,group stage
2010,Q783,Honduras,30,Group stage,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),joma,Joma,joma,True,False,False,False,False,False,group stage
2010,Q970,Cameroon,31,Group stage,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
2010,Q423,North Korea,32,Group stage,https://www.thesoccerworldcups.com/world_cups/2010_final_standings.php,Final standings (all teams),legea,Legea,legea,True,False,False,False,False,False,group stage
2014,Q183,Germany,1,Final,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,True,False,True,True,True,final
2014,Q414,Argentina,2,Final,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,True,True,True,True,final
2014,Q55,Netherlands,3,Third place match,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,True,True,True,third place match
2014,Q155,Brazil,4,Third place match,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,True,True,True,third place match
2014,Q739,Colombia,5,Quarter-finals,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,True,True,quarter-finals
2014,Q31,Belgium,6,Quarter-finals,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),burrda sports,Burrda Sports,burrda sports,True,False,False,False,True,True,quarter-finals
2014,Q142,France,7,Quarter-finals,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,True,True,quarter-finals
2014,Q800,Costa Rica,8,Quarter-finals,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),lotto,Lotto,lotto,True,False,False,False,True,True,quarter-finals
2014,Q298,Chile,9,Round of 16,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,True,round of 16
2014,Q96,Mexico,10,Round of 16,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,True,round of 16
2014,Q39,Switzerland,11,Round of 16,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,True,round of 16
2014,Q13393,Uruguay,12,Round of 16,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,True,round of 16
2014,Q41,Greece,13,Round of 16,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,True,round of 16
2014,Q262,Algeria,14,Round of 16,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),,,,False,False,False,False,False,True,round of 16
2014,Q30,United States,15,Round of 16,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,True,round of 16
2014,Q1033,Nigeria,16,Round of 16,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,True,round of 16
2014,Q736,Ecuador,17,Group stage,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),marathon sports,Marathon Sports,marathon sports,True,False,False,False,False,False,group stage
2014,Q5140,Portugal,18,Group stage,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,False,group stage
2014,Q223,Croatia,19,Group stage,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,False,group stage
2014,Q225,Bosnia and Herzegovina,20,Group stage,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,False,group stage
2014,Q1008,Ivory Coast,21,Group stage,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
2014,Q38,Italy,22,Group stage,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
2014,Q29,Spain,23,Group stage,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,False,group stage
2014,Q159,Russia,24,Group stage,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,False,group stage
2014,Q117,Ghana,25,Group stage,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
2014,Q21,England,26,Group stage,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,False,group stage
2014,Q884,Korea Republic,27,Group stage,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,False,group stage
2014,Q794,Iran,28,Group stage,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),uhlsport,Uhlsport,uhlsport,True,False,False,False,False,False,group stage
2014,Q17,Japan,29,Group stage,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,False,False,False,group stage
2014,Q408,Australia,30,Group stage,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,False,False,group stage
2014,Q783,Honduras,31,Group stage,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),joma,Joma,joma,True,False,False,False,False,False,group stage
2014,Q970,Cameroon,32,Group stage,https://www.thesoccerworldcups.com/world_cups/2014_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,False,False,group stage
2018,Q142,France,1,Final,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),nike,Nike,nike,True,True,False,True,True,True,final
2018,Q223,Croatia,2,Final,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,True,True,True,True,final
2018,Q31,Belgium,3,Third place match,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),adidas,Adidas,adidas,True,False,False,True,True,True,third place match
2018,Q21,England,4,Third place match,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,True,True,True,third place match
2018,Q13393,Uruguay,5,Quarter-finals,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),puma,Puma,puma,True,False,False,False,True,True,quarter-finals
2018,Q155,Brazil,6,Quarter-finals,https://www.thesoccerworldcups.com/world_cups/2018_final_standings.php,Final standings (all teams),nike,Nike,nike,True,False,False,False,True,True,quarter-finals
